Sample Name,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,img_url,type,thc_level,most_common_terpene,description,relaxed,happy,euphoric,uplifted,sleepy,dry_mouth,dry_eyes,dizzy,paranoid,anxious,stress,pain,depression,anxiety,insomnia,hungry,talkative,headache,ptsd,creative,energetic,fatigue,focused,giggly,lack_of_appetite,nausea,headaches,bipolar_disorder,cancer,tingly,cramps,aroused,gastrointestinal_disorder,inflammation,muscle_spasms,eye_pressure,migraines,asthma,anorexia,arthritis,add/adhd,muscular_dystrophy,hypertension,glaucoma,pms,seizures,spasticity,spinal_cord_injury,fibromyalgia,crohn's_disease,phantom_limb_pain,epilepsy,multiple_sclerosis,parkinson's,tourette's_syndrome,alzheimer's,hiv/aids,tinnitus
P-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.0,0.26,0.22,0.0,0.0,0.0,0.0,0.0,22.1,1.32,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.82,0.0,0.03,,Indica,18%,,"P-51 is a piney, earthy indica strain that crosses a Tahoe OG male with a Blackberry mother. Created by Clint Pipkin, a grower in both Humboldt County and Northwestern Washington, the male was flowered in a window sill on the Key Peninsula in Pierce County. Thousands of seeds were created during this cross, and the producer narrowed this strain down to the best cut from 70 phenotypes. This has since become Stash Cannabis' signature strain and was also listed as DOPE Magazine’s “Strain of the Month” in June 2015.",0.0,0.42,0.0,0.31,0.36,0.42,0.26,0.15,0.1,0.05,0.31,0.42,0.0,0.31,0.26,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P-91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.58,0.07,0.0,0.0,0.0,0.0,0.0,22.36,0.59,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.73,0.0,0.0,,Hybrid,15%,,"P-91 is the product of Northern Lights crossed with itself three times. This cubing comes out as a 50/50 hybrid that offers potent, balanced effects that settle in the limbs. The P-91 genetics originated in Poway, CA in 1991 (e.g., P-91) and has been employed by patients up and down the west coast seeking a functional smoke with inherent indica effects that are not debilitating.",0.81,0.68,0.81,0.31,0.0,0.18,0.06,0.0,0.0,0.06,0.37,0.31,0.37,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.43,0.0,0.24,0.08,0.0,0.0,0.0,0.0,0.0,18.93,0.58,0.0,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.61,0.0,0.0,,Hybrid,16%,Myrcene,"PHD is a hybrid marijuana strain. We're still learning about the flavors and effects of PHD - if you've smoked, dabbed, or consumed this strain before, tell us about it by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pacific Frost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.056,0.0,0.0,0.057,0.032,0.127,0.0,0.111,0.934,0.0,0.081,0.166,0.0,0.0,0.0,0.53,0.0,19.93,0.0,0.0,0.03,0.0,0.0,0.0,0.64,0.06,0.0,,Hybrid,10%,Caryophyllene,"Grown by Cannafornia, Pacific Frost is a cross between Pacific OG and Frosty.",0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.03,0.0,0.05,0.24,0.11,0.02,0.01,0.0,0.0,0.0,10.7,0.0,0.0,0.06,0.15,0.0,0.17,0.0,0.0,0.0,1.31,0.18,,Hybrid,17%,Myrcene,"Panama is a hybrid marijuana strain. We're still learning about the flavors and effects of Panama - if you've smoked, dabbed, or consumed this strain before, tell us about it by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama Red,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.3,0.45,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,29.24,1.88,0.0,0.0,0.0,0.0,0.09,0.22,0.0,0.0,0.21,0.0,0.0,,Sativa,19%,,"Panama Red is best described as an old-school cannabis classic. Originating from Panama, this pure sativa rose to stardom in the late 1960’s thanks to its speedy and intense effects, bordering on psychedelic. As cannabis cultivation matured, Panama Red, which has a lengthy flowering time of at least 11 weeks, was left behind for faster growing strains and increased profits. However, those who fondly recall days of its prominence love its smooth medicating experience and loftily contemplate its revival. If you can get your hands on this sentimental throwback, do not hesitate to groove down memory lane and enjoy the ride.",0.0,0.63,0.37,0.47,0.0,0.25,0.19,0.0,0.05,0.03,0.25,0.15,0.31,0.22,0.0,0.0,0.37,0.08,0.0,0.0,0.45,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22923076923076924,0.0,0.0,0.0,0.0,1.5076923076923079,0.0,0.0923076923076923,0.0,0.37153846153846154,0.16461538461538464,0.0,0.19999999999999998,0.17076923076923078,0.0,0.0,0.566923076923077,0.0,0.0,15.881538461538462,0.7307692307692307,0.0,0.0,0.0,0.006153846153846154,0.09846153846153846,0.12846153846153846,0.0,0.0,0.7461538461538461,0.02769230769230769,0.024615384615384615,https://images.leafly.com/flower-images/BWnS6paT7mvEG0e4WMHw_PAPAYA-370-edited.jpg,Indica,15%,Myrcene,"Papaya is an indica-dominant hybrid cannabis strain that is known for producing a mental calmness, though many consumers also find that this strain makes them energetic and productive. Nirvana Seeds bred this to be their take on a Mango strain and crossed Citral #13 with Ice #2 to make their own fruit. They met their own challenge and Papaya smells uncannily like its namesake. The taste is similar to its tropical fruit counterpart, but a spicy, peppery side also becomes apparent. The plants stay fairly short and thin, producing lots of fluffy buds with papaya-orange hairs in 8 or 9 weeks.",0.65,0.53,0.39,0.35,0.0,0.21,0.09,0.06,0.03,0.02,0.31,0.29,0.18,0.28,0.18,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paris OG,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.0,0.0,0.0,0.0,0.217,0.0,0.005,0.083,0.196,0.018,0.0,0.527,0.068,0.0,0.033,0.205,0.0,0.0,0.0,0.58,0.0,23.24,0.0,0.0,0.06,0.0,0.0,0.0,1.01,0.15,0.0,,Indica,21%,Limonene,"Paris OG is an indica-dominant strain with calming effects that promote rest and relaxation. Rumor has it that Paris OG descends from Headband and Lemon OG, who together pass on a sweet blend of fruity, citrus flavors. With victories in multiple competitions including 1st place in the 2014 Michigan High Times' Cannabis Cup, Paris OG has undoubtedly secured itself a long-lasting reputation in the cannabis world.",0.64,0.38,0.35,0.25,0.42,0.18,0.14,0.04,0.04,0.0,0.33,0.25,0.16,0.23,0.29,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peanut Butter Breath,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.04,0.13,0.02,0.0,0.39,0.14,0.0,0.02,0.12,0.0,0.0,0.0,1.35,0.01,15.89,0.01,0.01,0.01,0.01,0.0,0.0,0.9,0.08,0.03,,Hybrid,19%,Caryophyllene,"Peanut Butter Breath is a hybrid marijuana strain known for its sedating effects. Crossed with Do-Si-Dos and Mendo Breath, Peanut Butter Breath has a unique nutty and earthy terpene profile when smoked. Beyond the terps, this strain will bring you down into a quality state of chill and relaxation. Originally from ThugPug Genetics, Peanut Butter Breath is very popular and there are many Do-Si-Dos and Mendo Breath crosses out there—breeders Clout King have one called “Peanut Butter Cup.”",0.65,0.48,0.34,0.29,0.26,0.09,0.07,0.03,0.0,0.02,0.12,0.0,0.11,0.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pearl Scout Cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.7,0.99,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.42,0.0,0.0,0.0,0.0,0.18,0.1,0.0,0.0,1.1,0.0,0.02,,Hybrid,23%,Caryophyllene,"Pearl Scout Cookies, a Girl Scout Cookies hybrid, is a cannabis strain developed by Fireline for recreational shops in Washington State. With a THC content that tends to push past 23%, Pearl Scout Cookies is best suited for consumers with a high tolerance. Its dense, chunky buds take on a zesty citrus aroma that brings to mind fresh lemons and oranges. Uplifting euphoria floods the mind and provides a boost of cerebral energy to fuel creativity and happiness.",0.56,0.7,0.62,0.62,0.0,0.16,0.08,0.05,0.02,0.02,0.24,0.16,0.32,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pennywise,0.0,0.0,0.0,0.0,0.0,0.0013157894736842105,0.0013157894736842105,0.09468421052631579,0.0005263157894736842,0.0010526315789473684,0.010421052631578947,0.0002105263157894737,0.7306842105263158,0.0,0.1243157894736842,0.00368421052631579,0.1726842105263158,0.2806842105263158,0.005421052631578948,0.24473684210526317,0.43831578947368416,0.0005263157894736842,0.03773684210526316,0.36705263157894735,0.0033157894736842108,0.0005263157894736842,11.570526315789474,4.931578947368421,0.0,0.7363157894736843,0.02736842105263158,0.04368421052631579,5.53578947368421,0.8252631578947369,0.0,0.0,0.358421052631579,0.3178947368421053,0.1,,Indica,8%,Myrcene,"Pennywise is a high-CBD indica cross between Harlequin and Jack the Ripper, a combination that lends this strain its killer clown name. Four phenotypes of this Stephen King-inspired strain exist, some of which have fingerlike buds while others appear more round. Notes of coffee and pepper lift from the purple-fringed flowers with undertones of lemon and bubblegum. Rich in the therapeutic compound CBD, Pennywise is especially effective in treating arthritis, PTSD, epilepsy, neurological disorders, and cancer symptoms. It contains a 1:1 ratio of CBD and THC, so the psychoactive effects are milder and more relaxing. Jack the Ripper’s cerebrally focused effects are detectable in Pennywise’s genes as euphoria and mental clarity take over with an invigorating buzz. Pennywise flowers in 60 to 67 days and is suitable for either indoor or outdoor gardens.",0.76,0.48,0.32,0.35,0.3,0.15,0.11,0.04,0.0,0.03,0.38,0.38,0.31,0.39,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peppermint Cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.59,0.0,0.66,0.06,0.0,0.0,0.0,0.0,0.0,23.17,0.66,0.0,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.66,0.0,0.02,,Hybrid,22%,,Peppermint Cookies is a select phenotype of Girl Scout Cookies that is grown by Goldleaf Gardens in Washington. The minty flavors and dark purple-green hues helped Peppermint Cookies take Best Hybrid at the 2015 DOPE Cup in Seattle.,0.48,0.48,0.45,0.48,0.0,0.16,0.06,0.06,0.0,0.06,0.32,0.22,0.25,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Permafrost,0.0,0.0008620689655172415,0.0,0.0,0.0,0.0,0.0027586206896551726,0.23051724137931037,0.001724137931034483,0.0,0.0029310344827586203,0.0,0.9013793103448277,0.0,0.04724137931034483,0.0027586206896551726,0.4929310344827586,0.39913793103448275,0.0003448275862068966,0.6367241379310344,0.33793103448275863,0.0036206896551724136,0.007241379310344828,0.34310344827586203,0.0005172413793103448,0.0,17.49051724137931,2.8782758620689655,0.002586206896551724,0.39637931034482754,0.003448275862068966,0.057413793103448275,0.2768965517241379,0.14775862068965517,0.0,0.0,1.1282758620689655,0.18551724137931033,0.08879310344827587,,Hybrid,17%,Myrcene,"Permafrost, bred by Rogue Buds, is a sativa-dominant hybrid named for its frosty coat of crystal trichomes and fresh pine aroma. While some believe Permafrost to be the love child of Trainwreck and White Widow, others claim it comes from Kali Mist and Trinity Snow. Permafrost’s relaxing effects are balanced between mind and body. Larger doses demonstrate the strain’s potency: as sensory detail peaks, attention becomes transfixed, and a full-body calm takes over. For this reason, Permafrost may help patients treating ADD/ADHD and anxiety symptoms, and others have reported its success in treating arthritis, asthma, multiple sclerosis, and gastrointestinal disorders. ",0.48,0.53,0.47,0.45,0.0,0.31,0.17,0.07,0.05,0.0,0.38,0.26,0.25,0.38,0.0,0.0,0.0,0.04,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petroleum Nightmare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415,0.0,0.0,0.0,0.242,0.9305,0.0,0.348,0.6335,0.0,0.1195,0.058,0.0,0.0,21.905,0.75,0.0,0.0,0.0,0.135,0.115,0.14,0.0,0.0,0.04,0.13,0.045,,,19%,,"Petroleum Nightmare is a marijuana strain. We’re still learning about the flavors and effects of Petroleum Nightmare. If you’ve smoked, dabbed or consumed this strain before, tell us about your experience by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1657142857142857,0.0,0.0,0.0,0.0,0.21857142857142858,0.0,0.5414285714285715,0.0,0.84,0.16999999999999998,0.0,0.047142857142857146,0.5342857142857143,0.0,0.0,0.9828571428571429,0.0,0.0,14.794285714285715,1.3828571428571428,0.0,0.0,0.0,0.008571428571428572,0.12571428571428572,0.11714285714285715,0.0,0.0,0.42857142857142855,0.011428571428571429,0.06142857142857143,,Indica,13%,,"Pez is an indica-dominant strain bred from Afghani and Pakistani cannabis genetics. These sweet, frosty buds may offer relaxation and pain management without too much drowsiness, making it a great choice for daytime use. ",0.59,0.62,0.62,0.4,0.34,0.12,0.09,0.03,0.0,0.0,0.43,0.37,0.28,0.31,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phantom Cookies,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.005666666666666667,0.14786666666666667,0.0,0.0007333333333333333,0.0,0.0,0.6948666666666666,0.0,0.031133333333333336,0.018333333333333333,0.5950000000000001,0.5298,0.0,0.7615333333333333,0.4861333333333333,0.008,0.019133333333333332,0.12473333333333333,0.0033333333333333335,0.0,13.193333333333333,1.928666666666667,0.0006666666666666666,8.240666666666666,0.0006666666666666666,0.010666666666666666,0.078,0.07466666666666667,0.0,0.0,0.4106666666666667,0.07666666666666667,0.06266666666666666,,Hybrid,19%,Caryophyllene,"Phantom Cookies is a sativa-dominant hybrid from Northern California that crosses a flavorful Cherry Pie with the resin-heavy Granddaddy Purple. Green and purple hues weave through the buds beneath a crystalline layer of trichomes, from which sprout Phantom Cookies’ electric orange hairs. Its aroma is an intricate blend of earthiness and roasted nuts, accented by sweeter notes of grape and berry. Next comes this hybrid’s crushing euphoria which shakes the mind awake with creativity and happiness. Increase the dose and the brain and body will be overcome with a relaxing haze that dulls nausea, stress, and pain while sharpening the appetite. Phantom Cookies will be ready to harvest outdoors at the beginning of October, but indoor growers will wait 8 to 9 weeks for buds to finish flowering.",0.61,0.63,0.53,0.52,0.0,0.2,0.09,0.07,0.04,0.04,0.31,0.28,0.26,0.22,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phantom OG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20666666666666667,0.0,0.0,0.0,0.0,0.8566666666666666,0.0,0.01,0.0,0.6066666666666666,0.7033333333333335,0.0,0.85,0.29333333333333333,0.0,0.0,0.31666666666666665,0.0,0.0,17.923333333333336,1.75,0.0,0.0,0.0,0.01,0.09333333333333334,0.08666666666666667,0.0,0.0,0.3566666666666667,0.05666666666666667,0.07333333333333333,,Indica,18%,Caryophyllene,"Phantom OG is an indica-dominant strain that begins with heightened energy and ends with a crash of full-body relaxation. Beyond its OG Kush genes, Phantom OG’s lineage is largely unknown, although many claim it’s related to the “Planetary Kush” series which includes Earth OG, Jupiter OG, Mars OG, and others. Its aroma is a rich combination of pine and lemon accented by a subtle menthol flavor. The initial euphoric jolt launches you into a happy, dreamy state of mind with fits of giggles and fixated concentration. Over time, you may notice some mental jamming, absent-mindedness, and impending sleepiness. Phantom OG is a great choice for patients treating insomnia, and others have reported its success in pain, appetite loss, and arthritis.",0.73,0.6,0.51,0.38,0.46,0.29,0.15,0.06,0.06,0.0,0.23,0.24,0.14,0.19,0.21,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pie Face,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0005,0.0,0.0,0.0745,0.0,0.0025,0.0145,0.474,0.8364999999999999,0.0,0.3815,0.037,0.0,0.021,0.105,0.0,0.0,8.625,1.2349999999999999,0.0,8.88,0.0,0.025,0.05500000000000001,0.04,0.0,0.0,0.31,0.095,0.01,,Hybrid,18%,Myrcene,"Pie Face OG is what you get when you cross Cherry Pie with Face Off OG, a creation from Archive Seed Bank. This 60/40 indica-dominant strain carries a sweet cherry and earthy hash flavor, taking after both sides of the family. Though potently euphoric, Pie Face OG’s effects leave enough mental clarity for you to stay functional and engaged throughout the day’s tasks. This hybrid is ideal for social afternoons, unwinding after a stressful day, or kick-starting the appetite.",0.5,0.5,0.5,0.43,0.0,0.2,0.07,0.07,0.0,0.01,0.3,0.21,0.32,0.23,0.0,0.0,0.0,0.01,0.18,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pineapple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23568421052631577,0.0,0.0,0.0006315789473684211,0.0,1.0802105263157895,0.019263157894736843,0.09226315789473684,0.0023157894736842103,0.5461578947368422,0.2884210526315789,0.0,0.5835263157894737,0.3161578947368421,0.0,0.005421052631578947,0.3353684210526316,0.0,0.0,19.521052631578947,1.298421052631579,0.002631578947368421,5.217894736842105,0.002105263157894737,0.002105263157894737,0.10368421052631578,0.13842105263157894,0.0,0.0,0.9678947368421053,0.07684210526315789,0.038421052631578946,,Hybrid,17%,Myrcene,"Pineapple, also known as Pineapple OG, is a hybrid marijuana strain developed by a phenotype of Ed Rosenthal’s Super Bud (ERSB). Pineapple provides stress relief and is known to leave consumers feeling uplifted and relaxed. This strain features intense tropical flavors with undertones of pineapple and diesel. ",0.38,0.59,0.47,0.44,0.0,0.28,0.17,0.07,0.06,0.0,0.41,0.25,0.28,0.32,0.13,0.0,0.0,0.06,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pineapple Chunk,0.0,0.0,0.0,0.0,0.0,0.000967741935483871,0.003483870967741936,0.22812903225806452,3.2258064516129034e-05,3.2258064516129034e-05,0.011419354838709676,0.0,1.143516129032258,0.0,0.22954838709677422,0.012,0.6626129032258065,0.32051612903225807,0.007419354838709678,0.8457096774193548,0.33545161290322584,0.04064516129032257,0.021129032258064517,0.1785806451612903,0.002903225806451613,0.0,13.836451612903225,4.535161290322581,0.0035483870967741938,4.2216129032258065,0.02709677419354839,0.01903225806451613,0.14322580645161292,0.14419354838709678,0.0,0.0,0.7596774193548387,0.3,0.09,https://images.leafly.com/flower-images/Rk5G4CoTvy8oqv7zudgy_PINEAPPLE%20CHUNK-219-edited.jpg,Hybrid,18%,Myrcene,"Pineapple Chunk is a hybrid marijuana strain made by crossing Cheese with Skunk #1 and Pineapple. Pineapple Chunk produces heavy, full-body effects accompanied by a buzzy head high. This strain features flavors that are tart, skunky, earthy and cheesy with undertones of pineapple. Medical marijuana patients choose Pineapple Chunk to help relieve symptoms associated with insomnia and anxiety. Growers say this strain is resistant to mold and disease. Pineapple Chunk has a flowering time of 55 days and is best grown indoors.",0.6,0.6,0.5,0.47,0.0,0.27,0.17,0.06,0.05,0.05,0.32,0.3,0.23,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pineapple Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.43,0.0,0.0,0.74,0.35,0.0,0.0,1.14,0.0,0.0,12.07,0.64,0.0,0.0,0.0,0.0,0.16,0.06,0.0,0.0,1.07,0.0,0.0,,Hybrid,15%,Myrcene,"A beloved choice for sativa connoisseurs, Pineapple Diesel can be succinctly defined as a psychoactive lift. A cross between hybrid Pineapple and sativa Sour Diesel, this is a social strain that provides powerful but clear cerebral effects. The aroma is equally diverse, with a citrus and diesel dual pungency. This energetic flower is optimal for daytime use and is an excellent choice for stress relief.",0.0,0.55,0.51,0.59,0.0,0.31,0.13,0.08,0.0,0.01,0.42,0.24,0.25,0.39,0.0,0.0,0.28,0.01,0.0,0.0,0.39,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
